[2019-11-04 14:34:59] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration 106 checkTemplateLocationExists - Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
[2019-11-04 14:36:20] WARN  com.zaxxer.hikari.util.DriverDataSource 68 <init> - Registered driver with driverClassName=oracle.jdbc.driver.OracleDriver was not found, trying direct instantiation.
[2019-11-04 14:37:37] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration 106 checkTemplateLocationExists - Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
[2019-11-04 14:38:50] WARN  com.zaxxer.hikari.util.DriverDataSource 68 <init> - Registered driver with driverClassName=oracle.jdbc.driver.OracleDriver was not found, trying direct instantiation.
[2019-11-04 14:49:10] WARN  org.springframework.web.servlet.handler.AbstractHandlerExceptionResolver 198 logException - Resolved [org.springframework.web.bind.MissingServletRequestParameterException: Required String parameter 'cron' is not present]
[2019-11-04 14:50:05] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration 106 checkTemplateLocationExists - Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
[2019-11-04 14:51:00] WARN  com.zaxxer.hikari.util.DriverDataSource 68 <init> - Registered driver with driverClassName=oracle.jdbc.driver.OracleDriver was not found, trying direct instantiation.
[2019-11-04 14:51:17] WARN  org.springframework.web.servlet.handler.AbstractHandlerExceptionResolver 198 logException - Resolved [org.springframework.web.bind.MissingServletRequestParameterException: Required String parameter 'cron' is not present]
[2019-11-04 14:52:12] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration 106 checkTemplateLocationExists - Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
[2019-11-04 14:52:30] WARN  com.zaxxer.hikari.util.DriverDataSource 68 <init> - Registered driver with driverClassName=oracle.jdbc.driver.OracleDriver was not found, trying direct instantiation.
[2019-11-04 15:11:53] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration 106 checkTemplateLocationExists - Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
[2019-11-04 15:14:37] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration 106 checkTemplateLocationExists - Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
[2019-11-04 15:16:53] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration 106 checkTemplateLocationExists - Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
[2019-11-04 15:17:20] WARN  com.zaxxer.hikari.util.DriverDataSource 68 <init> - Registered driver with driverClassName=oracle.jdbc.driver.OracleDriver was not found, trying direct instantiation.
[2019-11-04 15:37:01] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration 106 checkTemplateLocationExists - Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
[2019-11-04 15:38:30] WARN  com.zaxxer.hikari.util.DriverDataSource 68 <init> - Registered driver with driverClassName=oracle.jdbc.driver.OracleDriver was not found, trying direct instantiation.
[2019-11-04 15:41:48] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration 106 checkTemplateLocationExists - Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
[2019-11-04 15:42:40] WARN  com.zaxxer.hikari.util.DriverDataSource 68 <init> - Registered driver with driverClassName=oracle.jdbc.driver.OracleDriver was not found, trying direct instantiation.
[2019-11-04 15:47:39] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration 106 checkTemplateLocationExists - Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
[2019-11-04 15:48:00] WARN  com.zaxxer.hikari.util.DriverDataSource 68 <init> - Registered driver with driverClassName=oracle.jdbc.driver.OracleDriver was not found, trying direct instantiation.
[2019-11-04 15:48:42] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration 106 checkTemplateLocationExists - Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
